,Tanggal,Jam,Deskripsi Produk,Jumlah Barang
4639,14-03-2020,18:19:00,"Shake Presso, Original",1
4640,13-03-2020,23:43:15,"Lemon Tea, Hot",1
4641,13-03-2020,21:03:10,"Lemon Tea, Ice",1
4642,13-03-2020,20:30:08,"Gula Aren, Original",1
4643,13-03-2020,20:30:08,"Lemon Tea, Ice",3
4644,13-03-2020,19:19:25,"Choco Latte, Ice",1
4645,13-03-2020,19:19:25,"Gula Aren, Original",1
4646,13-03-2020,19:19:25,"Lemon Tea, Ice",1
4647,13-03-2020,17:28:32,"Matcha Latte, Hot",1
4648,12-03-2020,23:25:20,"Gula Aren, Original",1
4649,12-03-2020,22:38:49,"Shake Presso, Lemon",1
4651,12-03-2020,19:00:50,"Cafe Latte, Flavour",1
4652,12-03-2020,19:00:50,"Piccolo, Ice",1
4653,12-03-2020,17:22:26,"Gula Aren, Original",1
4654,12-03-2020,17:22:14,"Soft Cookies, + Drink",1
4655,12-03-2020,17:12:19,"Cafe Latte, Original",1
4656,12-03-2020,17:12:19,"Cappuchino, Classic",1
4657,12-03-2020,17:10:10,"Mochacino, Hot",1
4658,12-03-2020,17:10:10,"Cafe Latte, Original",3
4659,12-03-2020,17:07:17,"Shake Presso, Original",1
4660,11-03-2020,20:04:17,"Cappuchino, Classic",1
4661,11-03-2020,18:54:06,"Lemon Tea, Ice",3
4662,11-03-2020,18:53:33,"Red Velvet, Hot",1
4663,11-03-2020,17:39:57,"Gula Aren, Original",1
4664,11-03-2020,17:38:09,"Gula Aren, Original",1
4665,11-03-2020,17:30:39,"Gula Aren, Original",1
4666,11-03-2020,17:30:39,"Shake Presso, Original",1
4667,11-03-2020,17:30:39,"Soft Cookies, + Drink",1
4668,11-03-2020,17:29:51,"Gula Aren, Original",2
4669,11-03-2020,17:29:51,"Japanese Ice, Signature",1
4670,10-03-2020,23:22:07,"Choco Latte, Hot",1
4671,10-03-2020,23:19:26,"Gula Aren, Original",1
4672,10-03-2020,23:19:07,"Cafe Latte, Flavour",1
4673,10-03-2020,23:19:07,"Cappuchino, Classic",1
4674,10-03-2020,22:53:21,"Gula Aren, Original",1
4675,10-03-2020,22:53:21,"Soft Cookies, + Drink",1
4676,10-03-2020,22:18:20,"Gula Aren, Original",1
4677,10-03-2020,22:17:11,"Gula Aren, Original",1
4678,10-03-2020,22:00:31,"Choco Latte, Hot",1
4679,10-03-2020,20:44:10,"Japanese Ice, Signature",1
4680,10-03-2020,18:23:49,"Mochacino, Ice",1
4681,10-03-2020,18:23:34,"Vanilla Milk, Ice",1
4682,10-03-2020,18:23:34,"Choco Latte, Ice",1
4683,10-03-2020,18:23:15,"Gula Aren, Original",2
4684,10-03-2020,18:23:15,"V-60, Japstyle",1
4685,10-03-2020,13:10:42,"Gula Aren, Original",1
4686,10-03-2020,13:10:11,"Soft Cookies, + Drink",1
4687,10-03-2020,12:56:42,"Choco Latte, Ice",1
4688,10-03-2020,12:56:42,"Gula Aren, Original",1
4689,10-03-2020,01:25:21,"Cappuchino, Magic",1
4690,10-03-2020,01:25:21,"Vanilla Milk, Ice",1
4691,10-03-2020,01:25:21,"Piccolo, Ice",1
4692,09-03-2020,22:46:14,"Soft Cookies, + Drink",1
4693,09-03-2020,22:46:14,"Gula Aren, Original",1
4694,09-03-2020,22:46:14,"Shake Presso, Lemon",1
4695,09-03-2020,22:46:14,"Choco Latte, Ice",1
4696,09-03-2020,19:07:33,"Matcha Latte, Ice",1
4697,09-03-2020,18:52:05,"Vanilla Milk, Hot",1
4698,09-03-2020,18:31:59,"Matcha Latte, Ice",2
4699,09-03-2020,18:22:12,"Soft Cookies, + Drink",1
4700,09-03-2020,18:22:12,"Soft Cookies, Cookies only",1
4701,09-03-2020,18:21:47,"Shake Presso, Original",1
4702,09-03-2020,18:21:47,"Cappuchino, Magic",1
4705,09-03-2020,16:01:42,"Vanilla Milk, Ice",1
4706,09-03-2020,15:51:49,"Choco Latte, Ice",1
4707,09-03-2020,15:51:49,"Vanilla Milk, Hot",1
4708,09-03-2020,15:47:19,"Red Velvet, Ice",1
4709,09-03-2020,14:43:50,"Soft Cookies, + Drink",1
4710,09-03-2020,14:36:16,"Americano, Ice",1
4711,09-03-2020,14:36:16,"Gula Aren, Original",1
4712,08-03-2020,22:35:05,"Red Velvet, Ice",1
4713,08-03-2020,22:35:05,"Matcha Latte, Ice",2
4714,08-03-2020,18:38:47,"Choco Latte, Ice",1
4715,08-03-2020,18:38:47,"Gula Aren, Original",1
4716,08-03-2020,16:02:52,"Gula Aren, Original",1
4717,08-03-2020,15:24:50,"Japanese Pudding, Pudding Only",6
4718,08-03-2020,15:24:50,"Soft Cookies, + Drink",1
4719,08-03-2020,15:24:50,"Soft Cookies, Cookies only",1
4720,08-03-2020,15:24:50,"Gula Aren, Original",1
4721,07-03-2020,22:21:46,"Japanese Ice, Signature",1
4722,07-03-2020,22:21:46,"Japanese Pudding, + Drink",1
4723,07-03-2020,20:41:15,"Piccolo, Ice",1
4725,07-03-2020,19:47:33,"Japanese Ice, Signature",1
4726,07-03-2020,19:47:33,"Shake Presso, Lemon",1
4727,07-03-2020,19:40:21,"Japanese Ice, Signature",1
4728,07-03-2020,19:40:21,"Flat White,",1
4729,07-03-2020,19:07:06,"Choco Latte, Ice",1
4730,07-03-2020,18:52:57,"Lemon Tea, Hot",1
4731,07-03-2020,18:52:57,"Lemon Tea, Ice",1
4732,07-03-2020,18:47:33,"Vanilla Milk, Hot",1
4733,07-03-2020,18:47:33,"Lemon Tea, Hot",1
4734,07-03-2020,18:47:13,"To - Brew,",1
4735,07-03-2020,18:47:03,"Red Velvet, Hot",1
4736,07-03-2020,18:47:03,"Vanilla Milk, Hot",1
4737,07-03-2020,18:16:42,"Doppio,",1
4738,07-03-2020,18:16:30,"Piccolo, Ice",1
4739,07-03-2020,13:40:21,"Lemon Tea, Ice",1
4740,06-03-2020,21:25:28,"Cafe Latte, Original",1
4741,06-03-2020,20:47:02,"Gula Aren, Original",3
4742,06-03-2020,20:47:02,"Long Black,",1
4743,06-03-2020,20:46:32,"Soft Cookies, + Drink",1
4744,06-03-2020,20:25:38,"Vanilla Milk, Hot",1
4745,06-03-2020,20:04:07,"Lemon Tea, Ice",1
4747,06-03-2020,19:49:06,"Lemon Tea, Ice",1
4748,06-03-2020,16:33:52,"Cafe Latte, Original",1
4749,06-03-2020,16:10:34,"Cappuchino, Classic",1
4750,06-03-2020,15:21:23,"Choco Latte, Ice",1
4751,06-03-2020,15:21:23,"Thai Tea, Ice",1
4752,06-03-2020,14:38:35,"Choco Latte, Ice",2
4753,06-03-2020,14:38:35,"Cafe Latte, Original",1
4754,06-03-2020,14:38:35,"Cafe Latte, Flavour",1
4755,06-03-2020,14:38:35,"Red Velvet, Ice",1
4756,06-03-2020,14:38:35,"Vanilla Milk, Hot",1
4757,06-03-2020,14:38:35,"Lemon Tea, Ice",1
4758,05-03-2020,22:53:15,"Matcha Latte, Ice",1
4759,05-03-2020,22:53:15,"Lemon Tea, Ice",1
4760,05-03-2020,22:52:38,"Soft Cookies, + Drink",1
4761,05-03-2020,21:35:47,"Red Velvet, Ice",1
4762,05-03-2020,20:53:49,"Gula Aren, Original",1
4763,05-03-2020,20:53:49,"Lemon Tea, Ice",2
4764,05-03-2020,20:44:57,"Vanilla Milk, Ice",1
4765,05-03-2020,20:44:57,"Gula Aren, Original",1
4766,05-03-2020,19:31:11,"V-60, Japstyle",1
4767,05-03-2020,19:30:58,"Red Velvet, Ice",1
4768,05-03-2020,19:30:21,"Lemon Tea, Ice",1
4769,05-03-2020,19:03:27,"Choco Latte, Ice",1
4770,05-03-2020,18:49:55,"Lemon Tea, Ice",1
4771,05-03-2020,18:26:25,"Lemon Tea, Ice",1
4772,05-03-2020,18:25:17,"Vanilla Milk, Ice",1
4773,05-03-2020,18:25:00,"Doppio,",8
4774,05-03-2020,18:08:29,"Japanese Ice, Signature",1
4775,05-03-2020,18:03:06,"Lemon Tea, Ice",2
4776,05-03-2020,18:03:06,"Thai Tea, Ice",1
4777,05-03-2020,18:03:06,"Gula Aren, Original",1
4778,05-03-2020,16:37:33,"Red Velvet, Hot",1
4779,05-03-2020,16:27:56,"Cafe Latte, Original",1
4780,05-03-2020,16:27:17,"Vietnam Drip, Hot",1
4781,05-03-2020,15:53:16,"Gula Aren, Original",1
4782,05-03-2020,15:52:52,"Soft Cookies, + Drink",1
4783,05-03-2020,14:16:39,"Gula Aren, Original",1
4784,04-03-2020,22:59:56,"Soft Cookies, Cookies only",1
4785,04-03-2020,21:26:19,"Red Velvet, Ice",1
4786,04-03-2020,21:25:50,"Choco Latte, Hot",1
4787,04-03-2020,19:14:20,"Gula Aren, Original",1
4788,04-03-2020,18:23:38,"Gula Aren, Original",1
4789,04-03-2020,18:02:29,"Choco Latte, Ice",1
4790,04-03-2020,18:02:29,"Red Velvet, Ice",1
4791,04-03-2020,17:57:50,"Thai Tea, Ice",1
4792,04-03-2020,17:41:39,"Vanilla Milk, Hot",1
4793,04-03-2020,16:40:06,"Cappuchino, Magic",1
4794,04-03-2020,16:19:49,"V-60, Japstyle",1
4795,04-03-2020,16:19:49,"Choco Latte, Ice",1
4796,04-03-2020,16:03:37,"Shake Presso, Original",1
4797,04-03-2020,15:29:51,"Choco Latte, Ice",1
4798,04-03-2020,15:29:51,"Gula Aren, Original",1
4799,04-03-2020,14:24:07,"Shake Presso, Original",1
4800,03-03-2020,22:11:52,"Gula Aren, Original",1
4801,03-03-2020,21:48:09,"Soft Cookies, + Drink",1
4802,03-03-2020,21:21:28,"Doppio,",1
4803,03-03-2020,21:21:28,"Flat White,",1
4804,03-03-2020,21:21:28,"Gula Aren, Original",1
4806,03-03-2020,19:05:05,"Shake Presso, Original",1
4807,03-03-2020,18:54:44,"Red Velvet, Ice",1
4808,03-03-2020,18:54:44,"Mochacino, Ice",1
4809,03-03-2020,17:52:59,"Vietnam Drip, Hot",1
4810,03-03-2020,17:52:59,"Vanilla Milk, Hot",1
4811,03-03-2020,17:08:33,"Lemon Tea, Ice",2
4812,03-03-2020,17:08:33,"To - Brew,",1
4813,03-03-2020,12:40:48,"Flat White,",1
4814,03-03-2020,12:40:48,"Gula Aren, Original",1
4815,03-03-2020,00:38:38,"Gula Aren, Original",1
4816,03-03-2020,00:38:38,"Soft Cookies, + Drink",1
4817,02-03-2020,23:04:48,"Matcha Latte, Ice",1
4818,02-03-2020,23:04:48,"Gula Aren, Original",1
4819,02-03-2020,19:05:08,"Japanese Ice, Signature",1
4822,02-03-2020,15:55:26,"To - Brew,",2
4823,02-03-2020,14:53:16,"Gula Aren, Original",1
4824,01-03-2020,23:09:04,"Gula Aren, Original",2
4825,01-03-2020,18:28:43,"Choco Latte, Ice",1
4826,01-03-2020,18:28:43,"Flat White,",1
4827,01-03-2020,17:14:50,"Long Black,",1
4828,01-03-2020,17:14:50,"Cafe Latte, Original",1
4829,01-03-2020,17:14:50,"Shake Presso, Original",1
4830,01-03-2020,16:52:30,"Matcha Latte, Hot",2
4831,01-03-2020,13:33:55,"Japanese Pudding, Pudding Only",2
4832,01-03-2020,13:33:55,"Soft Cookies, Cookies only",3
4833,29-02-2020,23:24:01,"Soft Cookies, + Drink",1
4834,29-02-2020,23:24:01,"Soft Cookies, Cookies only",1
4835,29-02-2020,23:22:48,"Gula Aren, Original",1
4836,29-02-2020,21:04:35,"Vanilla Milk, Hot",1
4837,29-02-2020,21:04:35,"Gula Aren, Original",1
4838,29-02-2020,21:04:35,"Lemon Tea, Ice",1
4839,29-02-2020,20:34:31,"Lemon Tea, Hot",1
4840,29-02-2020,20:14:06,"To - Brew,",1
4841,29-02-2020,20:14:06,"Lemon Tea, Ice",1
4842,29-02-2020,20:01:28,"Gula Aren, Original",1
4843,29-02-2020,19:53:10,"Soft Cookies, Cookies only",1
4844,29-02-2020,19:52:54,"Lemon Tea, Hot",2
4845,29-02-2020,19:52:54,"Soft Cookies, + Drink",1
4846,29-02-2020,19:52:54,"Red Velvet, Hot",2
4847,29-02-2020,19:52:54,"Turkish Coffee, Black",1
4848,28-02-2020,23:48:54,"Cappuchino, Magic",1
4849,28-02-2020,23:31:56,"Soft Cookies, + Drink",1
4850,28-02-2020,23:12:02,"Soft Cookies, + Drink",1
4851,28-02-2020,21:26:50,"Soft Cookies, + Drink",1
4852,28-02-2020,21:26:35,"Lemon Tea, Hot",2
4853,28-02-2020,18:40:50,"Vanilla Milk, Hot",1
4854,28-02-2020,18:23:15,"Vanilla Milk, Ice",1
4855,28-02-2020,18:18:09,"Red Velvet, Hot",1
4856,28-02-2020,18:18:09,"Red Velvet, Ice",2
4857,28-02-2020,18:18:09,"Vietnam Drip, Hot",1
4858,28-02-2020,18:18:09,"Gula Aren, Original",2
4859,28-02-2020,16:56:14,"Matcha Latte, Ice",1
4860,28-02-2020,16:37:12,"Choco Latte, Ice",1
4861,28-02-2020,16:37:12,"Matcha Latte, Hot",1
4862,28-02-2020,16:37:12,"Red Velvet, Hot",1
4863,28-02-2020,16:14:53,"Thai Tea, Hot",1
4864,27-02-2020,22:42:35,"Soft Cookies, + Drink",1
4865,27-02-2020,20:52:39,"Soft Cookies, Cookies only",1
4866,27-02-2020,20:00:23,"Japanese Pudding, + Drink",1
4867,27-02-2020,17:04:29,"Vietnam Drip, Hot",1
4868,27-02-2020,16:03:25,"Tea, Ice Tea",1
4869,27-02-2020,16:03:25,"Japanese Ice, Signature",1
4870,27-02-2020,15:58:00,"V-60, Japstyle",1
4871,27-02-2020,11:37:47,"Cafe Latte, Flavour",1
4872,27-02-2020,11:37:47,"Thai Tea, Ice",1
4873,26-02-2020,22:30:45,"To - Brew,",1
4874,26-02-2020,21:49:59,"Cappuchino, Magic",1
4875,26-02-2020,21:49:59,"Lemon Tea, Hot",1
4876,26-02-2020,21:26:38,"Mochacino, Ice",1
4877,26-02-2020,18:38:25,"Lemon Tea, Hot",1
4878,26-02-2020,17:09:36,"Cake, + Drink",2
4879,26-02-2020,16:11:55,"Cafe Latte, Flavour",1
4880,26-02-2020,15:35:38,"Gula Aren, Original",1
4881,26-02-2020,15:30:45,"Cafe Latte, Original",1
4882,26-02-2020,15:12:57,"Cappuchino, Classic",1
4883,25-02-2020,22:26:08,"Choco Latte, Ice",1
4884,25-02-2020,22:13:15,"Vanilla Milk, Hot",1
4885,25-02-2020,22:13:15,"Choco Latte, Ice",1
4886,25-02-2020,22:13:15,"Gula Aren, Original",1
4887,25-02-2020,22:13:15,"Japanese Ice, Signature",1
4888,25-02-2020,21:29:50,"Choco Latte, Hot",1
4889,25-02-2020,19:28:51,"To - Brew,",1
4890,25-02-2020,19:28:51,"Bon - Bon,",1
4891,25-02-2020,19:28:36,"Cafe Latte, Flavour",1
4892,25-02-2020,18:29:35,"Cafe Latte, Flavour",1
4893,25-02-2020,18:01:52,"Cafe Latte, Flavour",1
4894,25-02-2020,18:01:35,"Shake Presso, Original",1
4895,25-02-2020,16:24:31,"Shake Presso, Original",1
4896,25-02-2020,14:51:16,"Cold Drip, Black",1
4897,25-02-2020,14:51:16,"Mochacino, Ice",1
4898,25-02-2020,14:51:16,"Shake Presso, Original",1
4899,25-02-2020,14:50:23,"Japanese Ice, Signature",2
4900,24-02-2020,21:54:35,"Mochacino, Hot",1
4901,24-02-2020,21:41:04,"Cafe Latte, Original",1
4902,24-02-2020,21:40:41,"Thai Tea, Hot",1
4903,24-02-2020,20:38:15,"Choco Latte, Ice",1
4904,24-02-2020,20:37:57,"Long Black,",3
4905,24-02-2020,19:45:59,"Bon - Bon,",1
4906,24-02-2020,19:45:59,"To - Brew,",1
4907,24-02-2020,19:30:28,"Japanese Pudding, Pudding Only",1
4908,24-02-2020,19:19:43,"Gula Aren, Original",1
4909,24-02-2020,16:01:37,"Matcha Latte, Hot",1
4910,24-02-2020,14:25:30,"Gula Aren, Original",1
4911,24-02-2020,14:25:20,"Cafe Latte, Original",1
4912,24-02-2020,14:24:35,"Shake Presso, Original",3
4913,24-02-2020,14:24:35,"Japanese Ice, Signature",1
4914,24-02-2020,12:32:55,"Gula Aren, Original",1
4915,24-02-2020,12:32:55,"Shake Presso, Original",1
4916,23-02-2020,23:48:59,"Flat White,",1
4917,23-02-2020,23:48:59,"Shake Presso, Original",1
4918,23-02-2020,23:48:59,"To - Brew,",1
4919,23-02-2020,17:58:39,"Gula Aren, Original",1
4920,23-02-2020,17:58:39,"Matcha Latte, Hot",1
4921,23-02-2020,17:58:39,"Americano, Ice",1
4922,23-02-2020,17:58:39,"Japanese Pudding, Pudding Only",11
4923,23-02-2020,17:08:01,"Gula Aren, Original",1
4924,22-02-2020,21:18:10,"Shake Presso, Original",1
4925,22-02-2020,20:45:12,"Choco Latte, Hot",1
4926,22-02-2020,20:09:11,"Lemon Tea, Ice",1
4927,22-02-2020,19:53:45,"Japanese Pudding, + Drink",1
4928,22-02-2020,19:16:04,"Lemon Tea, Ice",1
4929,22-02-2020,19:15:49,"Gula Aren, Original",1
4930,22-02-2020,19:15:35,"Lemon Tea, Ice",1
4931,22-02-2020,19:05:09,"Shake Presso, Original",1
4932,22-02-2020,18:43:44,"Turkish Coffee, Black",1
4933,22-02-2020,18:30:11,"Cappuchino, Classic",2
4934,22-02-2020,18:29:56,"Japanese Pudding, + Drink",1
4935,22-02-2020,17:37:23,"Choco Latte, Hot",1
4936,22-02-2020,17:37:23,"Japanese Ice, Signature",1
4937,22-02-2020,17:37:23,"Vietnam Drip, Hot",1
4938,22-02-2020,17:04:06,"Mochacino, Ice",1
4939,22-02-2020,16:50:24,"Vanilla Milk, Ice",1
4940,22-02-2020,16:40:02,"Choco Latte, Ice",1
4941,22-02-2020,16:40:02,"Red Velvet, Hot",1
4942,22-02-2020,16:40:02,"Japanese Pudding, + Drink",1
4943,22-02-2020,16:40:02,"Shake Presso, Original",1
4944,21-02-2020,22:43:31,"Japanese Pudding, Pudding Only",1
4945,21-02-2020,21:38:04,"Cafe Latte, Flavour",1
4946,21-02-2020,21:38:04,"Tea, Ice Tea",1
4947,21-02-2020,21:15:06,"Gula Aren, Original",1
4948,21-02-2020,20:10:18,"Long Black,",1
4949,21-02-2020,19:29:14,"Gula Aren, Original",2
4950,21-02-2020,19:20:02,"Flat White,",1
4951,21-02-2020,19:20:02,"Cappuchino, Classic",1
4952,21-02-2020,18:58:33,"Japanese Pudding, + Drink",1
4953,21-02-2020,18:45:54,"Shake Presso, Original",1
4954,21-02-2020,18:40:49,"Tea, Ice Tea",1
4955,21-02-2020,18:40:49,"Matcha Latte, Ice",1
4956,21-02-2020,18:40:49,"Red Velvet, Ice",1
4957,21-02-2020,18:21:35,"Gula Aren, Original",1
4958,21-02-2020,18:21:16,"Shake Presso, Lemon",1
4959,21-02-2020,18:21:05,"To - Brew,",1
4960,21-02-2020,18:20:52,"Choco Latte, Ice",2
4961,21-02-2020,14:09:21,"Shake Presso, Original",1
4962,21-02-2020,14:09:21,"Choco Latte, Ice",1
4963,20-02-2020,21:10:38,"Gula Aren, Original",1
4964,20-02-2020,21:10:38,"Cappuchino, Classic",1
4965,20-02-2020,18:51:00,"Vanilla Milk, Ice",1
4966,20-02-2020,18:25:56,"Cafe Latte, Original",1
4967,20-02-2020,18:25:56,"Gula Aren, Original",1
4968,20-02-2020,18:25:38,"Shake Presso, Original",1
4969,20-02-2020,17:54:57,"Gula Aren, Original",1
4970,20-02-2020,16:25:03,"Piccolo, Ice",1
4971,20-02-2020,15:31:36,"Shake Presso, Original",1
4972,19-02-2020,21:46:09,"Dragon Tea, Ice",1
4973,19-02-2020,18:56:57,"Japanese Pudding, + Drink",1
4974,19-02-2020,18:56:46,"Japanese Pudding, Pudding Only",1
4975,19-02-2020,18:56:35,"Matcha Latte, Hot",1
4976,19-02-2020,18:31:09,"Japanese Pudding, + Drink",1
4977,19-02-2020,17:36:29,"Cappuchino, Classic",1
4978,19-02-2020,17:36:29,"Doppio,",1
4979,19-02-2020,17:04:04,"Shake Presso, Original",1
4980,19-02-2020,17:03:25,"Shake Presso, Original",2
4981,18-02-2020,21:35:20,"Shake Presso, Original",1
4982,18-02-2020,21:35:20,"Vietnam Drip, Hot",1
4983,18-02-2020,20:55:33,"Choco Latte, Hot",1
4984,18-02-2020,20:55:33,"Gula Aren, Original",1
4985,18-02-2020,20:55:07,"Lemon Tea, Hot",1
4986,18-02-2020,20:42:20,"Lemon Tea, Hot",1
4987,18-02-2020,19:02:57,"Shake Presso, Original",1
4988,18-02-2020,19:02:57,"Lemon Tea, Ice",1
4989,18-02-2020,19:02:57,"Cappuchino, Classic",1
4990,18-02-2020,17:11:04,"Mochacino, Hot",1
4991,18-02-2020,16:59:31,"Doppio,",1
4992,18-02-2020,16:50:07,"Gula Aren, Original",1
4993,18-02-2020,15:52:22,"Americano, Ice",1
4994,18-02-2020,15:40:07,"Choco Latte, Ice",1
4995,17-02-2020,23:16:15,"Lemon Tea, Hot",1
4996,17-02-2020,23:16:15,"Flat White,",1
4997,17-02-2020,21:33:49,"Lemon Tea, Ice",1
4998,17-02-2020,19:24:24,"Japanese Pudding, + Drink",1
4999,17-02-2020,17:57:47,"Matcha Latte, Hot",1
5000,17-02-2020,16:34:47,"Cappuchino, Magic",1
5001,16-02-2020,23:58:19,"Cappuchino, Classic",1
5002,16-02-2020,22:33:53,"Japanese Pudding, + Drink",1
5003,16-02-2020,22:33:53,"Japanese Pudding, Pudding Only",4
5004,16-02-2020,22:33:53,"Piccolo, Ice",1
5007,16-02-2020,21:15:19,"Mochacino, Hot",1
5008,16-02-2020,20:27:58,"Cappuchino, Magic",1
5009,16-02-2020,20:08:14,"Matcha Latte, Hot",1
5010,16-02-2020,18:31:57,"Cafe Latte, Original",1
5011,16-02-2020,18:31:46,"Americano, Ice",1
5012,16-02-2020,17:40:04,"Cappuchino, Classic",1
5013,15-02-2020,23:16:18,"Gula Aren, Original",1
5014,15-02-2020,22:25:39,"Americano, Ice",1
5015,15-02-2020,22:03:31,"V-60, Japstyle",1
5016,15-02-2020,21:19:19,"Americano, Ice",1
5017,15-02-2020,21:19:11,"Gula Aren, Original",2
5018,15-02-2020,20:08:56,"Japanese Ice, Signature",1
5019,15-02-2020,20:08:48,"Flat White,",1
5020,15-02-2020,19:22:49,"Mochacino, Hot",1
5021,15-02-2020,17:35:41,"Mochacino, Hot",1
5022,15-02-2020,17:35:41,"Shake Presso, Original",1
5023,15-02-2020,15:07:23,"Dragon Tea, Hot",1
5024,15-02-2020,14:13:43,"Tea, Ice Tea",1
5025,15-02-2020,14:13:28,"Shake Presso, Original",1
5026,15-02-2020,14:13:05,"Lemon Tea, Ice",1
5027,15-02-2020,12:59:07,"Americano, Ice",1
5028,15-02-2020,00:51:55,"Lemon Tea, Ice",1
5029,14-02-2020,21:25:53,"Gula Aren, Original",2
5030,14-02-2020,20:08:27,"Cappuchino, Classic",1
5031,14-02-2020,20:08:27,"Gula Aren, Original",1
5032,14-02-2020,20:02:09,"Choco Latte, Hot",1
5033,14-02-2020,19:25:22,"Mochacino, Ice",1
5034,14-02-2020,19:17:35,"Flat White,",1
5035,14-02-2020,19:05:01,"Cappuchino, Magic",1
5036,14-02-2020,18:41:30,"Shake Presso, Original",1
5037,14-02-2020,16:51:44,"Gula Aren, Original",1
5038,14-02-2020,16:23:13,"Doppio,",1
5039,14-02-2020,16:22:51,"Gula Aren, Original",1
5040,14-02-2020,16:22:51,"Choco Latte, Ice",1
5041,13-02-2020,22:38:25,"V-60, Japstyle",1
5042,13-02-2020,22:30:23,"Shake Presso, Lemon",1
5043,13-02-2020,22:30:23,"V-60, Japstyle",1
5044,13-02-2020,20:45:48,"Shake Presso, Lemon",1
5045,13-02-2020,20:45:48,"Choco Latte, Hot",1
5046,13-02-2020,20:05:23,"Lemon Tea, Ice",1
5047,13-02-2020,19:50:22,"Lemon Tea, Ice",1
5048,13-02-2020,19:49:52,"Matcha Latte, Ice",1
5049,13-02-2020,19:49:52,"Flat White,",1
5050,13-02-2020,19:14:54,"Lemon Tea, Ice",1
5051,13-02-2020,19:06:06,"Lemon Tea, Hot",1
5052,13-02-2020,19:05:53,"Japanese Pudding, Pudding Only",1
5053,13-02-2020,19:05:41,"Japanese Pudding, Pudding Only",4
5054,13-02-2020,17:33:39,"Japanese Pudding, + Drink",1
5055,13-02-2020,17:33:18,"Dragon Tea, Hot",1
5056,13-02-2020,17:32:54,"Choco Latte, Ice",1
5057,13-02-2020,16:21:24,"Shake Presso, Original",1
5058,13-02-2020,16:21:24,"Mochacino, Ice",1
5059,13-02-2020,15:21:04,"Cappuchino, Magic",1
5060,13-02-2020,15:10:47,"Japanese Ice, Signature",1
5061,13-02-2020,14:54:21,"Shake Presso, Original",1
5062,13-02-2020,00:23:43,"Shake Presso, Original",1
5063,12-02-2020,23:20:03,"Choco Latte, Ice",1
5064,12-02-2020,19:39:28,"Doppio,",1
5065,12-02-2020,19:13:06,"Matcha Latte, Hot",1
5066,12-02-2020,14:43:49,"Matcha Latte, Hot",1
5067,12-02-2020,13:38:43,"Japanese Pudding, + Drink",1
5068,12-02-2020,00:02:36,"Shake Presso, Original",1
5069,11-02-2020,23:08:25,"Shake Presso, Original",1
5070,11-02-2020,23:01:24,"Gula Aren, Original",1
5071,11-02-2020,20:52:42,"Matcha Latte, Ice",1
5072,11-02-2020,19:51:28,"Gula Aren, Original",1
5073,11-02-2020,19:48:54,"Shake Presso, Original",2
5074,11-02-2020,19:29:30,"Dragon Tea, Ice",1
5075,11-02-2020,19:24:39,"Shake Presso, Original",1
5076,11-02-2020,19:24:13,"Cappuchino, Classic",1
5077,11-02-2020,18:40:17,"Lemon Tea, Ice",1
5078,11-02-2020,17:43:42,"Gula Aren, Original",1
5079,11-02-2020,17:18:27,"Bon - Bon,",1
5080,11-02-2020,16:44:44,"Cappuchino, Magic",1
5081,11-02-2020,16:44:44,"Lemon Tea, Ice",1
5082,11-02-2020,16:35:32,"Shake Presso, Original",1
5083,11-02-2020,15:56:02,"Gula Aren, Original",1
5084,11-02-2020,15:55:44,"Choco Latte, Ice",1
5085,11-02-2020,15:28:32,"Japanese Ice, Signature",1
5086,11-02-2020,14:01:44,"Shake Presso, Lemon",1
5087,10-02-2020,22:40:59,"Long Black,",2
5088,10-02-2020,22:18:24,"Shake Presso, Original",1
5089,10-02-2020,21:51:08,"Shake Presso, Original",1
5090,10-02-2020,20:59:01,"Gula Aren, Original",1
5091,10-02-2020,20:58:48,"Gula Aren, Original",4
5092,10-02-2020,20:08:42,"Lemon Tea, Ice",1
5093,10-02-2020,19:54:11,"Tea, Ice Tea",1
5094,10-02-2020,18:27:36,"Choco Latte, Ice",1
5095,10-02-2020,18:09:09,"Cake, + Drink",1
5096,10-02-2020,17:55:06,"Americano, Ice",1
5097,10-02-2020,16:10:06,"Shake Presso, Original",1
5098,10-02-2020,16:10:06,"Gula Aren, Original",1
5099,10-02-2020,14:55:22,"Bon - Bon,",1
5100,10-02-2020,14:02:38,"Bon - Bon,",1
5101,10-02-2020,13:23:02,"Americano, Ice",1
5102,09-02-2020,21:48:20,"V-60, Japstyle",1
5103,09-02-2020,21:40:37,"Long Black,",1
5104,09-02-2020,21:40:37,"Lemon Tea, Ice",1
5105,09-02-2020,20:28:00,"Bon - Bon,",1
5106,09-02-2020,19:16:00,"Cake, Cake Only",1
5107,09-02-2020,19:16:00,"Japanese Pudding, Pudding Only",1
5108,09-02-2020,17:23:17,"Choco Latte, Ice",1
5109,09-02-2020,17:23:17,"Gula Aren, Original",1
5110,09-02-2020,14:24:11,"Shake Presso, Original",1
5111,09-02-2020,00:25:19,"Gula Aren, Original",1
5112,09-02-2020,00:25:01,"Dragon Tea, Hot",1
5113,08-02-2020,23:55:24,"Dragon Tea, Hot",1
5114,08-02-2020,22:33:27,"Dragon Tea, Hot",1
